lon,lat
-73.97375499999998,40.758556
-73.988155,40.764593
-73.986108,40.730878
-74.01112,40.715702
-73.950843,40.779139
-73.998918,40.734728
-73.984764,40.748234
-73.96943,40.749579
-74.001169,40.7242
-73.97610299999998,40.760054
-73.993565,40.727534
-74.00820199999998,40.714938
-73.982737,40.782519
-74.00263699999998,40.739152
-73.97629499999998,40.751214
-73.994667,40.725135
-73.98205,40.773355
-73.981999,40.772265
-73.990806,40.739863
-73.985197,40.74778
-74.005982,40.748558
-73.970505,40.752226
-74.002277,40.729955
-73.980771,40.742706
0.0,0.0
-73.97705899999998,40.753746
-73.831883,40.715392
-73.986019,40.722602
-73.99439599999998,40.746035
-74.004298,40.742428
-73.96847699999998,40.76217
-73.981267,40.753266
-73.964256,40.771085
-73.99782899999998,40.761656
-73.953598,40.775369
-73.986317,40.75152
-73.98415799999998,40.759836
-73.950979,40.786056
-73.98865499999998,40.722577
-73.981064,40.732438
-73.98747299999998,40.766006
-74.00343599999998,40.749819
-73.96569599999998,40.762691
-73.97547199999998,40.777048
0.0,0.0
-74.00468399999998,40.74205
-73.99046,40.761632
-73.99722,40.727169
-73.997882,40.736297
0.0,0.0
-73.86746499999998,40.717903
0.0,0.0
-73.982511,40.765451
-73.95397699999998,40.772221
-73.98907099999998,40.759566
-73.976483,40.739676
-73.973915,40.744046
-73.998754,40.740123
-73.960282,40.773103
-73.959343,40.774343
-73.98778799999998,40.754221
-73.980001,40.781109
-74.000054,40.743044
-73.994214,40.735188
-73.977439,40.747983
-73.968524,40.770125
-73.972238,40.757705
-74.00146599999998,40.741587
-73.969581,40.764635
-73.999357,40.733701
-73.981876,40.763589
-73.982392,40.772976
-73.982978,40.7679
-73.954842,40.779331
-74.005285,40.747541
-73.98609999999998,40.748997
-74.009799,40.720823
-74.005385,40.729036
-73.979428,40.76101
0.0,0.0
-73.97767,40.753477
-73.99137899999998,40.729951
-73.967618,40.767038
-73.983011,40.748741
-73.975055,40.754559
-74.008942,40.718019
-73.865476,40.771096
-74.001373,40.735898
-73.985656,40.757942
0.0,0.0
-73.98294799999998,40.760473
-73.99459,40.751086
-73.988646,40.733876
-74.007535,40.726303
-73.969757,40.740554
-73.97051899999998,40.752602
-73.991178,40.755823
-73.970414,40.758962
-73.954909,40.779478
-73.97292799999998,40.761691
-73.97221,40.758822
-73.966661,40.756527
-73.972204,40.762487
-73.97413199999998,40.751691
-73.96942199999998,40.756915
0.0,0.0
-73.977615,40.76403
-73.970629,40.755893
-73.98825499999998,40.75451
-73.98375,40.738139
-73.99397,40.746094
-74.00228199999998,40.734519
-73.981139,40.76492
-74.007243,40.707549
-74.00051,40.737867
-73.98161299999998,40.757475
-74.006405,40.739493
-73.969122,40.754821
-73.987527,40.719891
-74.004068,40.733127
-73.968395,40.755493
-73.976465,40.780728
-73.977295,40.746863
-73.97240399999998,40.753933
-73.979332,40.752696
-73.977542,40.762793
-73.989497,40.742286
-73.989193,40.71874
-73.97643999999998,40.74086
-74.01007799999998,40.712128
-73.982933,40.739099
-74.00864,40.718423
-73.957876,40.717648
-74.006264,40.734288
-73.991567,40.719673
-73.982597,40.758936
-73.958758,40.764004
-74.007123,40.715835
-73.97515099999998,40.763302
-73.98181499999998,40.76495
-73.994175,40.751209
-73.973966,40.762386
-73.97909199999998,40.771823
-73.939943,40.751272
-73.98811,40.749882
-73.998757,40.734742
-73.98236,40.74022
-73.96458099999998,40.7604
-73.98828299999998,40.743637
-73.998885,40.734582
-73.969313,40.754196
-73.978353,40.736981
-73.967447,40.7629
-73.952724,40.780805
-73.978261,40.783278
-73.997067,40.736492
-73.98333499999998,40.722194
-73.95576599999998,40.779596
-73.97837199999998,40.751748
-73.987347,40.744012
-73.98169,40.758188
-74.00062,40.732256
-73.975378,40.750402
-74.00127399999998,40.716269
-73.97735299999998,40.757797
-73.964228,40.766391
0.0,0.0
-74.001298,40.729313
-73.972299,40.756492
-73.96790699999998,40.753774
-73.988493,40.754149
-73.992911,40.739924
-73.982754,40.73053
-73.983574,40.738026
-73.98276199999998,40.744847
-73.986839,40.702788
-73.974494,40.752051
-73.98186099999998,40.751821
-73.971292,40.759864
-73.97887,40.740244
-73.992575,40.74773
-73.962337,40.7737
-73.98076299999998,40.759139
-73.971384,40.751942
-73.99699099999998,40.721952
-73.957696,40.773629
-73.96364599999998,40.761859
-73.99971499999998,40.734191
-73.988376,40.75467
-73.979487,40.760501
-73.98022899999998,40.765482
-74.005002,40.707048
-73.97404,40.762302
-73.985567,40.760518
-74.017444,40.708092
-73.973991,40.755895
-73.979381,40.761804
-73.981774,40.778459
-73.98396599999998,40.72533
-73.96945499999998,40.785437
-73.995005,40.739828
-73.99382099999998,40.756423
-73.98041499999998,40.764354
-73.99002799999998,40.760785
-73.980596,40.751186
-73.98222699999998,40.767317
-73.994043,40.751187
-73.984198,40.737307
-73.99478899999998,40.725062
-73.99118699999998,40.732668
-73.98574,40.754109
-74.00681799999998,40.730367
-73.976918,40.764568
-73.991152,40.734046
-73.99058999999998,40.742011
-74.000933,40.74242
-74.005714,40.740344
-73.97621499999998,40.750554
-73.982337,40.77717
-73.97113,40.759575
-73.983434,40.738216
-73.99092899999998,40.734923
-74.00195999999998,40.7403
-73.97001299999998,40.759569
-73.984278,40.755267
-73.984223,40.756469
-74.008587,40.719955
-73.984716,40.745053
-73.98255299999998,40.761292
-73.963246,40.774981
-73.992199,40.689703
-74.00109399999998,40.751757
-73.972344,40.759999
-73.982168,40.778565
-73.968637,40.754878
-73.982184,40.757574
-73.969198,40.798506
-73.983553,40.743955
-73.975874,40.74452
-73.979211,40.755979
-73.873025,40.773892
-74.00418899999998,40.74169
-73.984753,40.751208
-73.977123,40.757168
-74.007704,40.740341
-73.99441799999998,40.721692
-73.99918099999998,40.754748
-73.978311,40.759735
-73.96920199999998,40.758368
-73.99154799999998,40.749609
-73.97263599999998,40.758663
-73.95456699999998,40.783315
-73.981587,40.762338
-73.99666499999998,40.727015
-73.97915899999998,40.752452
-74.005617,40.740559
-73.98089799999998,40.782307
-73.99352899999998,40.740668
-73.976524,40.750564
-73.993486,40.752092
-73.978701,40.751427
-73.95406699999998,40.786853
-74.015316,40.716011
-74.00848399999998,40.719035
-73.979067,40.752703
-73.988049,40.736309
-73.96317899999998,40.758144
-73.98339199999998,40.75513
-74.006012,40.714043
-73.98823299999998,40.748766
-73.97492699999998,40.750583
-74.00813999999998,40.73816
-73.991039,40.717639
-73.974137,40.75066
-74.013208,40.713671
-73.997248,40.714071
-73.99884,40.734162
-73.992222,40.759124
-73.985363,40.76043
-73.98017199999998,40.75052
-73.954074,40.774751
-73.982929,40.738759
-73.97099699999998,40.751876
-73.98451799999998,40.736607
-73.97282199999998,40.782624
-73.98935199999998,40.743937
-73.96694599999998,40.756646
-73.98515,40.760021
-74.005711,40.738732
-74.005396,40.721563
-73.973979,40.743201
-73.97676199999998,40.753726
-73.99673699999998,40.736629
-73.987319,40.73354
-73.968097,40.761567
-73.968024,40.755018
-74.016193,40.710918
-73.97194,40.765552
-73.97992999999998,40.751421
-73.954667,40.789537
-73.98728,40.753803
-74.00402599999998,40.747613
-73.97784299999998,40.764102
-74.005548,40.727208
-73.983113,40.760878
-73.989069,40.748156
-73.992934,40.762822
-73.958945,40.763763
-73.989301,40.741654
-73.99576299999998,40.749165
-73.98151699999998,40.747008
-74.006889,40.715086
-73.978329,40.778149
-73.980554,40.780119
-74.001818,40.729602
-73.99131699999998,40.723609
-74.002527,40.750156
-73.984755,40.768358
-73.984987,40.742097
-74.000714,40.728987
-73.98784999999998,40.738476
-73.985718,40.74744
-73.98878,40.731186
-74.004462,40.733612
-74.004067,40.734157
-74.002352,40.726655
-73.983447,40.760134
-73.981301,40.773645
-73.985929,40.740732
-73.992137,40.729022
-73.862886,40.768792
-73.952681,40.776657
-73.968826,40.75822
-73.998112,40.73291
-73.966435,40.757871
-73.974827,40.752776
-73.986866,40.747918
-74.006904,40.730364
-74.00354799999998,40.73864
-73.978048,40.745697
-73.95344699999998,40.722896
-73.982105,40.778642
-73.78345299999998,40.64868
-73.980395,40.742446
-73.991642,40.726967
-73.98348799999998,40.726003
-73.97530399999998,40.76374
-74.007367,40.727131
-74.006563,40.744295
-73.987065,40.719634
-73.997755,40.745017
-73.993762,40.745947
-73.992824,40.742679
-73.973236,40.795309
-73.98265,40.756755
-74.006157,40.735196
-73.98979699999998,40.73911
-73.988506,40.720082
-73.985414,40.778667
-73.997332,40.7214
-73.980317,40.737572
-74.00759499999998,40.73274
-73.99927599999998,40.728332
-73.97421,40.757392
-74.00539399999998,40.72917
-74.004311,40.747483
-73.976826,40.765143
-73.98488999999998,40.728272
-73.973201,40.752506
-73.989941,40.738591
-73.99204299999998,40.726063
-73.990053,40.75428
-73.98432099999998,40.754805
-73.975685,40.75464
-73.996842,40.737443
-73.98375799999998,40.743537
-73.994112,40.761611
-73.98220499999998,40.756881
-74.008685,40.719663
-73.96278599999998,40.772878
-73.96679799999998,40.761535
-73.972893,40.758535
-73.97955899999998,40.764694
-73.974317,40.757712
-73.969584,40.758274
-73.98599199999998,40.715804
-73.976782,40.75958
-74.00655,40.732287
0.0,0.0
-73.978432,40.773052
-74.00869199999998,40.715937
-73.999373,40.743974
-73.99535199999998,40.730856
-73.95926699999998,40.777088
-73.96880199999998,40.758573
-73.99095099999998,40.760237
-73.96817,40.755226
-73.984257,40.755012
-73.974323,40.756588
-73.97134099999998,40.757328
-73.977303,40.752079
-73.996634,40.722136
-73.967088,40.756928
-74.004332,40.730467
-73.95357,40.790826
-73.99231799999998,40.724167
-73.986379,40.74023
-73.985522,40.735623
-73.987837,40.73253
-73.983232,40.744285
-74.007436,40.705238
-73.991755,40.739702
-73.98144399999998,40.778457
-73.9856,40.74653
-74.005859,40.740127
-73.970235,40.75922
-73.97690799999998,40.755371
-73.982633,40.771685
-73.976235,40.781053
-73.98460799999998,40.742728
-73.96572999999998,40.768432
-73.965975,40.794805
-73.984565,40.75986
-73.980997,40.729613
-73.99156999999998,40.760215
-73.971973,40.745722
0.0,0.0
-73.99221199999998,40.749438
-74.014672,40.709555
-73.994442,40.754106
-73.985619,40.735187
-73.983225,40.761302
-73.98423699999998,40.759501
-73.981851,40.773746
0.0,0.0
-73.985634,40.741331
-73.97113799999998,40.761105
-73.99325299999998,40.7408
-73.97849499999998,40.757099
-74.008052,40.714862
-74.011875,40.709683
-73.985725,40.738697
-73.99694599999998,40.72385
-73.975808,40.759272
-73.872979,40.774023
-73.95909,40.76178
-73.968039,40.762366
-74.00246699999998,40.745205
-73.994589,40.761086
-74.01007099999998,40.720992
-73.978836,40.760757
-73.781847,40.644821
-73.95531599999998,40.768744
-73.98501899999998,40.779289
-74.01035799999998,40.705238
-74.00564,40.738387
-73.994826,40.718615
-73.80042,40.645891
-73.986857,40.73888
-73.97931699999998,40.749858
-73.985811,40.748494
-73.978171,40.745951
-73.965928,40.712911
-73.954392,40.764024
-73.98167499999998,40.761907
-73.979263,40.724346
-74.005503,40.718211
-73.988725,40.763996
-73.980372,40.780649
-73.982439,40.771356
-73.97915299999998,40.759146
-73.97108699999998,40.79594
-73.968542,40.764918
-73.98939199999998,40.736008
-73.961522,40.771365
-73.992564,40.769108
-74.008032,40.723343
-73.97470099999998,40.764112
-73.971963,40.7574
-73.978144,40.75244
-73.98890199999998,40.763794
-74.008137,40.714823
-74.00861999999998,40.707182
-74.00942899999998,40.713162
-73.96760999999998,40.756399
-73.989096,40.743872
-74.00273099999998,40.733943
-73.975345,40.760402
-74.001485,40.733622
-73.999633,40.717745
-73.99735699999998,40.746567
-73.98526599999998,40.74456
-73.988606,40.731235
0.0,0.0
-73.99639,40.722082
-74.00082299999998,40.72233
-73.979292,40.752449
-73.96383,40.761435
-74.004813,40.741709
-73.992643,40.724371
-73.99461499999998,40.724714
-73.984333,40.748636
-73.99401299999998,40.751205
-73.98900299999998,40.748302
-73.98791799999998,40.737571
-74.01605,40.711094
-73.987767,40.732531
-73.95780499999998,40.780447
-73.98174299999998,40.766547
-73.963369,40.755183
-73.989096,40.758682
-74.000495,40.721007
-74.00377,40.737583
-74.003918,40.719734
0.0,0.0
-74.00745399999998,40.705335
-73.971834,40.753897
-73.99592099999998,40.726522
-73.98688099999998,40.748257
-73.986785,40.701784
-73.99092799999998,40.720864
-73.953101,40.679262
-73.981339,40.727422
-73.97701,40.759182
-73.970578,40.756549
-73.98356699999998,40.747712
-73.987046,40.762505
-74.006158,40.709423
-73.971958,40.786457
-73.974959,40.787815
-73.981357,40.759206
-73.988257,40.723219
-73.988169,40.745002
-73.982388,40.735284
-74.002806,40.735328
-74.005746,40.715388
-74.009378,40.709652
-73.97872499999998,40.772586
-74.005559,40.740836
-73.978509,40.777494
-73.95769799999998,40.784794
-73.991411,40.745582
-74.008033,40.744752
-73.98192299999998,40.752123
-73.872893,40.774341
-73.984058,40.743398
-73.97949199999998,40.772408
-73.96879699999998,40.758405
-73.993204,40.742227
-73.987611,40.738275
-73.95597999999998,40.782524
-73.98013,40.7598
-73.994208,40.751388
-73.986818,40.761107
-73.989368,40.75871
-73.98795,40.737565
-73.989889,40.743552
-73.97378999999998,40.751196
-74.00304,40.744221
0.0,0.0
-73.97376199999998,40.76046
-73.963356,40.754532
-73.99889799999998,40.744636
-73.98397099999998,40.744024
-73.987869,40.721024
-73.935556,40.752257
-73.992271,40.729039
-73.99964199999998,40.714535
-73.980484,40.742741
-73.97082299999998,40.755942
-73.97949,40.761344
-73.989543,40.757888
-74.00710599999998,40.735364
-73.97806199999998,40.763227
-74.00091,40.730884
-73.95359899999998,40.775543
-74.01013299999998,40.720487
-73.983017,40.728954
-74.001383,40.727757
-73.97655799999998,40.785657
-73.971974,40.760755
-73.989553,40.748233
-73.98068,40.73395
-73.979393,40.757998
-74.005216,40.720511
-73.96679,40.764291
-73.95469199999998,40.77799
0.0,0.0
-73.872854,40.77378
-74.010582,40.719365
-73.99239199999998,40.749301
-73.98463099999998,40.715394
-73.99170599999998,40.737654
-73.99824099999998,40.729488
-73.793986,40.656971
-74.005796,40.740092
-74.007277,40.728379
-73.998924,40.71454
-73.99409799999998,40.741059
-73.99422699999998,40.761412
-73.97855699999998,40.74513
-73.97168499999998,40.754695
-73.98594099999998,40.760685
-73.976775,40.76492
-73.972327,40.756463
-73.99057999999998,40.751053
-73.983576,40.725989
-73.97299099999998,40.75828
-73.960582,40.762329
-73.96563,40.77127
-73.980885,40.782673
-73.99490799999998,40.755234
-73.991455,40.726876
-74.00457299999998,40.707538
-74.00634499999998,40.733633
-74.00196599999998,40.740592
-73.96887599999998,40.758709
-73.977771,40.751025
-74.007239,40.727566
-73.968686,40.758073
-73.987708,40.740907
-74.00548999999998,40.727752
-73.97377199999998,40.763154
-73.971316,40.760786
-73.98751699999998,40.770563
-73.991805,40.738467
-73.97582699999998,40.776297
-73.96316799999998,40.777274
-74.005245,40.722187
-73.86271499999998,40.769068
-73.992123,40.743614
-74.00302,40.731223
-73.973355,40.743686
-73.95518199999998,40.804581
-73.99040499999998,40.760838
-73.987423,40.755471
-73.993121,40.730836
-73.97080099999998,40.754963
-73.986165,40.66927
-73.978823,40.753636
-73.98531699999998,40.75683
-73.987477,40.758816
-73.965922,40.758535
-73.987074,40.739382
-74.0023,40.734448
-73.974883,40.754963
-73.983357,40.730827
-73.989695,40.739231
-73.989216,40.718411
-73.983058,40.755367
-73.99945099999998,40.731154
-74.016001,40.710739
-74.00780299999998,40.705658
-74.006316,40.744928
-73.98506999999998,40.752547
-73.97770199999998,40.762007
-74.005409,40.725965
-74.013568,40.712217
-73.992468,40.748467
-73.986869,40.761362
-73.955155,40.782859
-73.958094,40.784801
-73.989165,40.758576
-73.96611799999998,40.7581
-73.95613899999998,40.781567
-73.991842,40.74231
-73.98178699999998,40.767627
-73.985882,40.756869
-73.96545899999998,40.765968
-73.982392,40.774545
-73.99583599999998,40.724557
-74.00277699999998,40.749715
-73.992731,40.728645
-73.86746499999998,40.717903
-73.990859,40.756012
-73.987373,40.687993
0.0,0.0
-73.97453299999998,40.783321
-73.99624699999998,40.743553
-74.002584,40.747986
-73.967797,40.762899
0.0,0.0
-73.979462,40.755677
-73.94955199999998,40.772835
-73.98079799999998,40.764807
-73.99257199999998,40.737602
-73.975728,40.745322
-73.953629,40.790861
-73.98661199999998,40.771676
-73.97342,40.752275
-73.99652399999998,40.723693
-73.991826,40.731835
-73.874458,40.774074
-73.994107,40.690201
-73.99520699999998,40.750156
-73.99625899999998,40.732673
-73.99039399999998,40.718943
-73.98591899999998,40.75319
-73.971777,40.760408
-73.959247,40.780683
-73.992738,40.758161
-74.004053,40.742793
-73.988589,40.737052
-73.991155,40.750409
-73.977863,40.752165
-73.997065,40.679973
-73.979253,40.7767
-73.983793,40.755697
0.0,0.0
-74.003845,40.72546
-73.984909,40.748192
-73.982905,40.763702
-73.971552,40.746427
-73.957182,40.74561
-73.99374,40.741992
-73.966998,40.75677
-74.014213,40.714353
-73.99128799999998,40.749828
-73.973676,40.763159
-74.000122,40.742916
-73.979411,40.771565
-73.997912,40.745067
-73.97697499999998,40.755875
-73.994056,40.751301
-73.98434299999998,40.769718
-73.98765899999998,40.75191
-74.005183,40.719635
-73.99336599999998,40.746893
-73.99114199999998,40.759523
-73.984075,40.774497
-73.98957799999998,40.723089
-74.01493399999998,40.714217
-74.00623299999998,40.734317
-73.94982799999998,40.796344
-73.95893499999998,40.814972
-74.00472499999998,40.724018
-73.987347,40.733131
-73.956129,40.767614
-73.95292499999998,40.771959
-73.999592,40.761452
-73.979436,40.753531
-73.978103,40.75233
-73.95926699999998,40.7635
-73.96680399999998,40.793543
-73.98034599999998,40.782279
-73.982915,40.73112
-73.971334,40.75352
-73.980855,40.741894
-73.957318,40.770158
-73.97886699999998,40.747578
-73.99651199999998,40.753068
-73.9492,40.763057
-73.98302599999998,40.760177
-73.953389,40.767726
-73.992385,40.734507
-73.986917,40.766307
-74.004581,40.717092
-73.99100199999998,40.740154
-73.97579299999998,40.752109
-73.99029299999998,40.731853
0.0,0.0
-73.97213499999998,40.760384
-73.989462,40.720314
-73.999718,40.754677
-74.005717,40.750899
-73.98964999999998,40.756783
-74.004064,40.707231
-73.99693399999998,40.742133
-73.98953199999998,40.757476
-73.971344,40.758698
-73.982664,40.781656
-74.00249499999998,40.729147
-73.980714,40.688689
-74.004441,40.74783
-73.99556,40.724792
-73.98664599999998,40.766587
-73.971045,40.755694
-74.00154399999998,40.733736
-74.000376,40.730091
-73.96748499999998,40.756388
-73.99298299999998,40.736697
-74.01127099999998,40.702883
-73.9936,40.721313
-73.976837,40.759289
-73.999437,40.719962
-73.985252,40.742115
-73.985252,40.74218
-73.97945699999998,40.761058
-73.986092,40.742535
-73.96669699999998,40.758285
-74.003744,40.742203
-73.982162,40.758364
-73.98397799999998,40.76731
-74.006487,40.739387
-73.996151,40.732085
-73.984543,40.750451
-73.99491999999998,40.744794
-73.97086799999998,40.797593
-73.989344,40.77289
-74.009305,40.715297
-73.986614,40.742719
-74.01129,40.715952
-73.98030799999998,40.761027
-73.981082,40.762863
-73.971033,40.764627
-73.96136799999998,40.769177
-73.862581,40.768995
-73.97027199999998,40.789229
-73.974439,40.750543
-73.981983,40.752155
-73.982202,40.774227
-73.989401,40.703816
-73.873118,40.77424
-74.002672,40.733642
-73.98682599999998,40.742779
-73.998675,40.760633
-74.001751,40.739452
-73.955843,40.779674
-73.986484,40.743021
-74.00667,40.742492
-73.98018899999998,40.783766
-73.952263,40.784205
-73.988366,40.737995
-73.98864899999998,40.744949
-74.00312099999998,40.727579
0.0,0.0
-73.997561,40.755845
-73.986135,40.735996
-73.969364,40.76893
-73.966206,40.757554
-73.985484,40.750031
-73.88527,40.77303
-73.995472,40.717065
-74.00265899999998,40.723791
-73.97519599999998,40.76202
-73.987442,40.749597
-73.967027,40.760564
-73.97239,40.750487
-73.96174999999998,40.802072
-73.989129,40.747982
-74.010309,40.719758
-73.98339,40.741937
-73.981924,40.763986
-73.981262,40.780515
-73.977528,40.76634
0.0,0.0
-73.98804199999998,40.741787
-73.976453,40.755505
-74.0094,40.711098
-73.991827,40.730525
-73.990837,40.739788
-73.999657,40.721794
-73.973124,40.751414
-73.992271,40.757759
-73.995204,40.749626
-73.953773,40.770683
-73.96151299999998,40.770682
-73.863076,40.768873
-74.010264,40.705827
-73.97685,40.750123
-73.99731699999998,40.724279
-73.982042,40.766567
-73.99325,40.754574
-73.992616,40.742411
-73.985449,40.738501
-73.986974,40.744612
-73.997684,40.714058
-73.989714,40.725489
-74.000432,40.730023
-73.981423,40.768929
-73.991483,40.749725
-73.96765399999998,40.755461
-73.983027,40.750044
-74.00160599999998,40.732262
-73.98845699999998,40.737105
-74.009231,40.716175
-74.00423399999998,40.742478
-73.99114299999998,40.732786
-73.96342199999998,40.762001
-73.969211,40.761042
-73.96915,40.749654
-73.978752,40.785734
-73.981353,40.780887
-73.959609,40.780035
-73.985918,40.759692
-73.970714,40.748174
-73.991832,40.754243
0.0,0.0
-74.002395,40.755912
-73.960762,40.719095
-73.993284,40.746498
-73.99462,40.750243
-73.98465799999998,40.757508
-73.994985,40.739945
-73.98301399999998,40.771767
-73.97187599999998,40.760221
-73.96909499999998,40.757563
-73.994172,40.751213
-74.007078,40.729275
-73.988398,40.759022
-73.986618,40.756243
-74.004441,40.724803
-73.99178899999998,40.726243
-73.985715,40.755068
-73.963763,40.77451
-73.967077,40.763386
0.0,0.0
-73.994144,40.732114
-73.980405,40.738668
-73.987224,40.755825
-73.988833,40.764243
-73.984035,40.744098
-74.000555,40.743501
-73.97945099999998,40.750649
-73.864019,40.771623
-73.98104499999998,40.753658
0.0,0.0
-73.97873099999998,40.751081
-73.974455,40.751682
-73.992198,40.743514
-73.98872699999998,40.731076
-73.979349,40.745349
-73.973082,40.759247
-73.99924799999998,40.734274
-73.98694999999998,40.739239
-73.978103,40.745846
-73.990055,40.733735
-74.006333,40.732929
0.0,0.0
-73.872978,40.774215
-74.006662,40.739395
-73.991658,40.761379
-73.981919,40.745963
-73.97452599999998,40.750486
-74.00785299999998,40.740629
-73.985608,40.732682
-73.987412,40.7292
-73.99184099999998,40.725977
-73.98850199999998,40.721559
-73.995694,40.717428
-73.986603,40.760239
-73.96069799999998,40.772414
-74.00244399999998,40.733424
-73.95407199999998,40.770256
-73.977835,40.787001
-73.987003,40.729769
-74.00505099999998,40.741303
-73.985403,40.727463
-73.971396,40.762799
-74.000577,40.729727
-74.00645,40.743888
-73.97649599999998,40.727783
-73.999076,40.754447
-73.986035,40.726726
-73.98321799999998,40.762698
-73.97369399999998,40.752803
-73.99101299999998,40.738904
-73.964703,40.760139
-74.008545,40.719827
-73.979692,40.752268
-73.944497,40.794665
-73.90998899999998,40.767353
-73.988939,40.740452
-73.978632,40.761988
-74.005921,40.740243
-73.98882299999998,40.757067
-73.96778899999998,40.752127
-73.974282,40.750687
-73.98768699999998,40.76844
-73.973753,40.75219
-73.993857,40.720827
-73.968531,40.757873
-73.93757499999998,40.749181
-73.991095,40.744807
-74.00270999999998,40.733161
0.0,0.0
-73.980509,40.76209
-73.973743,40.754902
-74.007817,40.740647
-74.00283299999998,40.733786
-73.98872699999998,40.722595
-73.95640199999998,40.775661
-73.991521,40.74473
-73.988828,40.744705
-73.978215,40.73449
-73.975627,40.751111
-73.992749,40.742861
-73.95571599999998,40.803754
-73.989013,40.735033
-73.99366,40.75695
-73.98725799999998,40.729381
-73.991192,40.735313
-74.004427,40.731065
-73.971242,40.75582
-73.98059999999998,40.764192
-73.976561,40.780595
0.0,0.0
-73.994742,40.689508
-73.97468499999998,40.753247
-73.96847099999998,40.75927
-73.992902,40.753514
-73.967544,40.766204
-74.008148,40.717344
-73.99078,40.717949
-73.98712,40.729476
-73.98540199999998,40.778537
-73.994363,40.750315
-74.005138,40.741467
-73.99421499999998,40.750757
-73.99832399999998,40.722909
-73.97056399999998,40.762341
-74.000253,40.738017
-73.987976,40.728546
-73.98778799999998,40.721263
-73.996217,40.753747
-74.00352499999998,40.725073
-73.993334,40.720208
-73.99638899999998,40.723571
-73.97078899999998,40.764019
-74.00345199999998,40.726955
-74.0102,40.711552
-73.942189,40.786014
-73.988614,40.743203
-73.98066799999998,40.75412
-73.95152,40.777834
-73.985241,40.718698
-73.98686399999998,40.766569
-74.00453799999998,40.747745
-73.78993199999998,40.646927
-73.986305,40.730848
-73.982202,40.774571
0.0,0.0
-74.01589199999998,40.714238
-73.978379,40.751147
-73.981757,40.759667
-74.004914,40.752002
-73.99227299999998,40.743488
-73.974445,40.783189
-73.991771,40.750131
-74.00576599999998,40.706776
-73.977018,40.762861
-73.97724599999998,40.758708
0.0,0.0
-74.007654,40.742926
-73.98272299999998,40.772191
-73.98701,40.736441
-73.988358,40.746275
-73.98258699999998,40.764251
-73.97295699999998,40.685692
-73.982439,40.692104
-74.004382,40.730702
-73.94368699999998,40.776642
-73.962368,40.774725
-73.78560799999998,40.648213
-73.99086,40.729553
-73.976563,40.733545
-73.942848,40.7857
-73.98591,40.746511
-73.97200599999998,40.746403
-73.953676,40.77945
-73.998827,40.734692
-73.98197999999998,40.774239
-73.96586999999998,40.795358
-73.976562,40.762472
-73.98729199999998,40.739009
-73.985338,40.744748
-73.974175,40.764094
-73.98505,40.719186
-73.99796399999998,40.754401
-74.00501099999998,40.719787
-74.00462299999998,40.747677
-73.960943,40.769504
-73.99832499999998,40.726265
-74.005432,40.72893
-74.007523,40.725778
-73.98012199999998,40.722427
-73.971051,40.751636
-74.008733,40.707475
-73.98265399999998,40.756592
-73.97585599999998,40.782029
-73.909621,40.879186
-73.974519,40.754093
-73.98251899999998,40.775082
-73.996612,40.7428
-73.99467199999998,40.721178
-73.875009,40.773886
-74.003152,40.728111
-73.976926,40.747724
-73.98983099999998,40.741496
-73.968192,40.762008
-73.96167199999998,40.774151
-73.97005199999998,40.785625
-74.005824,40.740242
-73.98483799999998,40.756017
-73.990903,40.734715
-73.98938599999998,40.738229
-74.002543,40.733725
-73.95283399999998,40.780637
-73.996094,40.748362
-73.96510499999998,40.791805
-73.993201,40.722778
-73.988921,40.744901
-73.98877,40.741253
-74.010705,40.71739
-73.99846499999998,40.739817
-74.001272,40.746488
-73.968962,40.754066
-73.989766,40.738346
-74.000273,40.732422
-73.999975,40.734728
-73.984204,40.720598
-73.991487,40.754867
-73.94457199999998,40.779684
-73.976073,40.787986
-73.978509,40.761698
-74.004793,40.741677
-73.99196499999998,40.726277
-74.00119499999998,40.741576
0.0,0.0
-73.99009599999998,40.733117
-73.952782,40.776446
-73.983619,40.755951
-73.99589299999998,40.749159
-73.983073,40.758697
-73.956011,40.787944
-73.956407,40.818592
-73.9777,40.744688
-73.99251099999998,40.725769
-74.00799999999998,40.705606
-73.997684,40.756784
-73.991,40.756107
-73.96925799999998,40.757386
-73.99153099999998,40.735059
0.0,0.0
-73.989552,40.741992
-73.97340599999998,40.759802
-73.97287,40.759101
-73.972818,40.754509
-73.99115999999998,40.7706
-73.990452,40.744544
-73.965039,40.759902
-73.999347,40.719134
-74.005651,40.736802
-74.00991999999998,40.719883
-74.000472,40.737343
-73.977732,40.763108
-73.98071299999998,40.744412
-73.983889,40.754583
-73.970782,40.764399
-73.980894,40.747722
-73.994562,40.745574
-73.991262,40.749718
-73.98423599999998,40.763164
-73.97868099999998,40.761052
-73.983294,40.748439
-73.98440999999998,40.754558
-73.991966,40.743893
-73.950055,40.774719
-74.01317,40.707384
-73.972396,40.7629
-74.0096,40.70998
-73.931549,40.744902
-73.98551999999998,40.746756
-73.986841,40.739565
-73.983788,40.743727
-74.005396,40.725623
-73.984662,40.749403
-73.972277,40.67689
-73.967014,40.756906
-73.989091,40.745166
-73.98426,40.723201
-73.985146,40.760034
-73.977321,40.779401
-73.95581099999998,40.772295
-73.993847,40.720262
